,order_id,customers,city,state,order_date,total_units,revenue,product_name,category_name,brand_name,store_name,sales_rep
3334,1155,Julia Joyner,Astoria,NY,2017-09-30,2,899.98,Sun Bicycles Cruz 3 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
3335,1155,Julia Joyner,Astoria,NY,2017-09-30,1,832.99,Sun Bicycles Spider 3i - 2017,Mountain Bikes,Sun Bicycles,Baldwin Bikes,Venita Daniel
3336,1155,Julia Joyner,Astoria,NY,2017-09-30,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
3337,1156,Rodrigo Durham,Richmond Hill,NY,2017-09-30,2,941.98,Sun Bicycles Drifter 7 - Women's - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
3338,1156,Rodrigo Durham,Richmond Hill,NY,2017-09-30,1,149.99,Trek Girl's Kickster - 2017,Children Bicycles,Trek,Baldwin Bikes,Venita Daniel
3339,1157,Corene Wall,Atwater,CA,2017-01-10,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
3340,1157,Corene Wall,Atwater,CA,2017-01-10,2,759.98,Haro Flightline One ST - 2017,Mountain Bikes,Haro,Santa Cruz Bikes,Genna Serrano
3341,1157,Corene Wall,Atwater,CA,2017-01-10,1,1469.99,Haro Shift R3 - 2017,Mountain Bikes,Haro,Santa Cruz Bikes,Genna Serrano
3342,1157,Corene Wall,Atwater,CA,2017-01-10,2,3265.98,Surly Wednesday - 2017,Mountain Bikes,Surly,Santa Cruz Bikes,Genna Serrano
3343,1158,Lucilla Williams,San Carlos,CA,2017-01-10,1,439.99,Electra Cruiser Lux 1 - 2017,Cruisers Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
3344,1158,Lucilla Williams,San Carlos,CA,2017-01-10,2,599.98,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
3345,1159,Joy Underwood,Apple Valley,CA,2017-01-10,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
3346,1160,Brianne Hays,San Pablo,CA,2017-01-10,1,1469.99,Haro Shift R3 - 2017,Mountain Bikes,Haro,Santa Cruz Bikes,Mireya Copeland
3347,1160,Brianne Hays,San Pablo,CA,2017-01-10,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Trek,Santa Cruz Bikes,Mireya Copeland
3348,1161,Kathie Freeman,Queensbury,NY,2017-01-10,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
3349,1161,Kathie Freeman,Queensbury,NY,2017-01-10,1,549.99,Haro Flightline Two 26 Plus - 2017,Mountain Bikes,Haro,Baldwin Bikes,Venita Daniel
3350,1161,Kathie Freeman,Queensbury,NY,2017-01-10,2,833.98,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
3351,1161,Kathie Freeman,Queensbury,NY,2017-01-10,2,1999.98,Trek X-Caliber 8 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
3352,1162,Coleen Navarro,Webster,NY,2017-01-10,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
3353,1162,Coleen Navarro,Webster,NY,2017-01-10,1,1469.99,Haro Shift R3 - 2017,Mountain Bikes,Haro,Baldwin Bikes,Marcelene Boyer
3354,1162,Coleen Navarro,Webster,NY,2017-01-10,2,9999.98,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
3355,1162,Coleen Navarro,Webster,NY,2017-01-10,1,149.99,Trek Girl's Kickster - 2017,Children Bicycles,Trek,Baldwin Bikes,Marcelene Boyer
3356,1162,Coleen Navarro,Webster,NY,2017-01-10,1,189.99,Trek Precaliber 12 Girls - 2017,Children Bicycles,Trek,Baldwin Bikes,Marcelene Boyer
3357,1163,Ocie Slater,Hamburg,NY,2017-01-10,2,1499.98,Surly Ogre Frameset - 2017,Road Bikes,Surly,Baldwin Bikes,Marcelene Boyer
3358,1163,Ocie Slater,Hamburg,NY,2017-01-10,2,6999.98,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Trek,Baldwin Bikes,Marcelene Boyer
3359,1164,Lillia Gillespie,Rego Park,NY,2017-01-10,2,1079.98,Haro SR 1.1 - 2017,Mountain Bikes,Haro,Baldwin Bikes,Marcelene Boyer
3360,1164,Lillia Gillespie,Rego Park,NY,2017-01-10,1,647.99,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
3361,1164,Lillia Gillespie,Rego Park,NY,2017-01-10,2,1103.98,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
3362,1164,Lillia Gillespie,Rego Park,NY,2017-01-10,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
3363,1165,Tilda Melton,Troy,NY,2017-02-10,1,449.99,Sun Bicycles Cruz 3 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
3364,1165,Tilda Melton,Troy,NY,2017-02-10,2,693.98,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
3365,1166,Virgil Frost,Levittown,NY,2017-03-10,2,1103.98,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
3366,1167,Jule Davenport,San Carlos,CA,2017-04-10,2,2199.98,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
3367,1167,Jule Davenport,San Carlos,CA,2017-04-10,1,449.99,Sun Bicycles Cruz 3 - 2017,Cruisers Bicycles,Sun Bicycles,Santa Cruz Bikes,Mireya Copeland
3368,1167,Jule Davenport,San Carlos,CA,2017-04-10,2,1999.98,Trek X-Caliber 8 - 2017,Mountain Bikes,Trek,Santa Cruz Bikes,Mireya Copeland
3369,1168,Tonja Bean,Fairport,NY,2017-04-10,1,659.99,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
3370,1168,Tonja Bean,Fairport,NY,2017-04-10,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
3371,1168,Tonja Bean,Fairport,NY,2017-04-10,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
3372,1168,Tonja Bean,Fairport,NY,2017-04-10,2,833.98,Sun Bicycles Cruz 7 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
3373,1168,Tonja Bean,Fairport,NY,2017-04-10,1,6499.99,Trek Silque SLR 8 Women's - 2017,Road Bikes,Trek,Baldwin Bikes,Marcelene Boyer
3374,1169,Edris Barrett,Plattsburgh,NY,2017-04-10,2,2199.98,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
3375,1169,Edris Barrett,Plattsburgh,NY,2017-04-10,2,9999.98,Trek Madone 9.2 - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
3376,1169,Edris Barrett,Plattsburgh,NY,2017-04-10,2,699.98,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Trek,Baldwin Bikes,Venita Daniel
3377,1169,Edris Barrett,Plattsburgh,NY,2017-04-10,1,6499.99,Trek Silque SLR 8 Women's - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
3378,1170,Alejandro Haney,Wantagh,NY,2017-05-10,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
3379,1170,Alejandro Haney,Wantagh,NY,2017-05-10,2,6999.98,Trek Boone 7 - 2017,Cyclocross Bicycles,Trek,Baldwin Bikes,Marcelene Boyer
3380,1170,Alejandro Haney,Wantagh,NY,2017-05-10,2,10599.98,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
3381,1171,Shay Stephenson,Smithtown,NY,2017-05-10,2,419.98,Haro Shredder 20 - 2017,Children Bicycles,Haro,Baldwin Bikes,Marcelene Boyer
3382,1171,Shay Stephenson,Smithtown,NY,2017-05-10,2,499.98,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro,Baldwin Bikes,Marcelene Boyer
3383,1171,Shay Stephenson,Smithtown,NY,2017-05-10,2,3098.0,Surly Straggler - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes,Marcelene Boyer
3384,1172,Neida King,Oceanside,NY,2017-07-10,2,1295.98,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
3385,1172,Neida King,Oceanside,NY,2017-07-10,1,481.99,Sun Bicycles Streamway - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
3386,1173,Dori Alvarez,Kingston,NY,2017-08-10,1,299.99,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
3387,1173,Dori Alvarez,Kingston,NY,2017-08-10,1,429.0,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
3388,1173,Dori Alvarez,Kingston,NY,2017-08-10,1,449.99,Sun Bicycles Cruz 3 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
3389,1173,Dori Alvarez,Kingston,NY,2017-08-10,2,1103.98,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
3390,1174,Gussie Harding,Deer Park,NY,2017-08-10,1,449.99,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
3391,1174,Gussie Harding,Deer Park,NY,2017-08-10,2,941.98,Sun Bicycles Drifter 7 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
3392,1174,Gussie Harding,Deer Park,NY,2017-08-10,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Marcelene Boyer
3393,1175,Monty Frost,Hempstead,NY,2017-09-10,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
3394,1175,Monty Frost,Hempstead,NY,2017-09-10,1,346.99,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
3395,1175,Monty Frost,Hempstead,NY,2017-09-10,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Marcelene Boyer
3396,1175,Monty Frost,Hempstead,NY,2017-09-10,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Trek,Baldwin Bikes,Marcelene Boyer
3397,1175,Monty Frost,Hempstead,NY,2017-09-10,2,9999.98,Trek Madone 9.2 - 2017,Road Bikes,Trek,Baldwin Bikes,Marcelene Boyer
3398,1176,Caroline Jenkins,Richardson,TX,2017-10-10,1,189.99,Trek Precaliber 12 Boys - 2017,Children Bicycles,Trek,Rowlett Bikes,Layla Terrell
3399,1177,Tobie Little,Victoria,TX,2017-12-10,1,439.99,Electra Cruiser Lux 1 - 2017,Cruisers Bicycles,Electra,Rowlett Bikes,Layla Terrell
3400,1177,Tobie Little,Victoria,TX,2017-12-10,2,6999.98,Trek Boone 7 - 2017,Cyclocross Bicycles,Trek,Rowlett Bikes,Layla Terrell
3401,1178,Agnes Sims,Buffalo,NY,2017-12-10,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
3402,1178,Agnes Sims,Buffalo,NY,2017-12-10,1,799.99,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
3403,1178,Agnes Sims,Buffalo,NY,2017-12-10,1,1409.99,Haro SR 1.3 - 2017,Mountain Bikes,Haro,Baldwin Bikes,Marcelene Boyer
3404,1178,Agnes Sims,Buffalo,NY,2017-12-10,1,449.99,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
3405,1179,Keturah Reid,Corpus Christi,TX,2017-12-10,2,419.98,Haro Shredder 20 Girls - 2017,Children Bicycles,Haro,Rowlett Bikes,Layla Terrell
3406,1179,Keturah Reid,Corpus Christi,TX,2017-12-10,2,939.98,Surly Wednesday Frameset - 2017,Mountain Bikes,Surly,Rowlett Bikes,Layla Terrell
3407,1179,Keturah Reid,Corpus Christi,TX,2017-12-10,2,379.98,Trek Precaliber 12 Girls - 2017,Children Bicycles,Trek,Rowlett Bikes,Layla Terrell
3408,1179,Keturah Reid,Corpus Christi,TX,2017-12-10,1,5999.99,Trek Silque SLR 7 Women's - 2017,Road Bikes,Trek,Rowlett Bikes,Layla Terrell
3409,1180,Desiree Branch,San Lorenzo,CA,2017-10-13,2,501.98,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Sun Bicycles,Santa Cruz Bikes,Genna Serrano
3410,1181,Hye Mercer,Mahopac,NY,2017-10-13,1,489.99,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
3411,1182,Tempie Jacobson,Smithtown,NY,2017-10-13,1,832.99,Sun Bicycles Spider 3i - 2017,Mountain Bikes,Sun Bicycles,Baldwin Bikes,Venita Daniel
3412,1182,Tempie Jacobson,Smithtown,NY,2017-10-13,2,6999.98,Trek Domane SL 6 - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
3413,1183,Wai Soto,Bethpage,NY,2017-10-14,2,1523.98,Sun Bicycles Brickell Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
3414,1183,Wai Soto,Bethpage,NY,2017-10-14,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Marcelene Boyer
3415,1183,Wai Soto,Bethpage,NY,2017-10-14,1,3499.99,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Trek,Baldwin Bikes,Marcelene Boyer
3416,1184,Mary Singleton,Woodside,NY,2017-10-14,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
3417,1184,Mary Singleton,Woodside,NY,2017-10-14,1,416.99,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
3418,1185,Arline Lawson,Hempstead,NY,2017-10-14,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
3419,1185,Arline Lawson,Hempstead,NY,2017-10-14,2,898.0,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Marcelene Boyer
3420,1185,Arline Lawson,Hempstead,NY,2017-10-14,1,761.99,Sun Bicycles Brickell Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
3421,1185,Arline Lawson,Hempstead,NY,2017-10-14,2,6999.98,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Trek,Baldwin Bikes,Marcelene Boyer
3422,1186,Karole Alvarez,East Northport,NY,2017-10-14,1,449.99,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
3423,1186,Karole Alvarez,East Northport,NY,2017-10-14,1,999.99,Surly Big Dummy Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes,Marcelene Boyer
3424,1186,Karole Alvarez,East Northport,NY,2017-10-14,1,3499.99,Trek Domane SL 6 - 2017,Road Bikes,Trek,Baldwin Bikes,Marcelene Boyer
3425,1186,Karole Alvarez,East Northport,NY,2017-10-14,2,2999.98,Trek Emonda S 4 - 2017,Road Bikes,Trek,Baldwin Bikes,Marcelene Boyer
3426,1187,Valeri Marshall,East Meadow,NY,2017-10-15,1,402.99,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
3427,1187,Valeri Marshall,East Meadow,NY,2017-10-15,2,1499.98,Surly Ogre Frameset - 2017,Road Bikes,Surly,Baldwin Bikes,Marcelene Boyer
3428,1187,Valeri Marshall,East Meadow,NY,2017-10-15,2,1665.98,Surly Troll Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes,Marcelene Boyer
3429,1187,Valeri Marshall,East Meadow,NY,2017-10-15,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
3430,1188,Janelle Maldonado,Richmond Hill,NY,2017-10-15,2,501.98,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
3431,1188,Janelle Maldonado,Richmond Hill,NY,2017-10-15,2,379.98,Trek Precaliber 12 Boys - 2017,Children Bicycles,Trek,Baldwin Bikes,Venita Daniel
3432,1188,Janelle Maldonado,Richmond Hill,NY,2017-10-15,2,699.98,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Trek,Baldwin Bikes,Venita Daniel
3433,1189,Ira Erickson,Port Jefferson Station,NY,2017-10-15,2,979.98,Electra Townie Original 7D - 2017,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
3434,1189,Ira Erickson,Port Jefferson Station,NY,2017-10-15,1,2699.99,Trek Domane S 6 - 2017,Road Bikes,Trek,Baldwin Bikes,Marcelene Boyer
3435,1189,Ira Erickson,Port Jefferson Station,NY,2017-10-15,2,9999.98,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
3436,1190,Brittney Woodward,East Northport,NY,2017-10-16,1,416.99,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
3437,1191,Ken Charles,Monsey,NY,2017-10-17,1,489.99,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
3438,1191,Ken Charles,Monsey,NY,2017-10-17,2,9999.98,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
3439,1191,Ken Charles,Monsey,NY,2017-10-17,2,419.98,Trek Precaliber 16 Boys - 2017,Children Bicycles,Trek,Baldwin Bikes,Marcelene Boyer
3440,1192,Douglass Blankenship,Albany,NY,2017-10-17,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
3441,1192,Douglass Blankenship,Albany,NY,2017-10-17,2,759.98,Haro Flightline One ST - 2017,Mountain Bikes,Haro,Baldwin Bikes,Marcelene Boyer
3442,1192,Douglass Blankenship,Albany,NY,2017-10-17,2,379.98,Trek Precaliber 12 Girls - 2017,Children Bicycles,Trek,Baldwin Bikes,Marcelene Boyer
3443,1193,Adrien Hunter,Rego Park,NY,2017-10-17,1,999.99,Surly Big Dummy Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
3444,1193,Adrien Hunter,Rego Park,NY,2017-10-17,2,299.98,Trek Boy's Kickster - 2015/2017,Children Bicycles,Trek,Baldwin Bikes,Venita Daniel
3445,1194,Bong Hebert,Torrance,CA,2017-10-19,1,416.99,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Sun Bicycles,Santa Cruz Bikes,Mireya Copeland
3446,1194,Bong Hebert,Torrance,CA,2017-10-19,1,109.99,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Sun Bicycles,Santa Cruz Bikes,Mireya Copeland
3447,1194,Bong Hebert,Torrance,CA,2017-10-19,2,1067.98,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Sun Bicycles,Santa Cruz Bikes,Mireya Copeland
3448,1194,Bong Hebert,Torrance,CA,2017-10-19,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Santa Cruz Bikes,Mireya Copeland
3449,1195,Molly Langley,Holbrook,NY,2017-10-19,1,875.99,Surly Steamroller - 2017,Road Bikes,Surly,Baldwin Bikes,Venita Daniel
3450,1196,Vance Taylor,Lancaster,NY,2017-10-19,1,749.99,Surly Ogre Frameset - 2017,Road Bikes,Surly,Baldwin Bikes,Marcelene Boyer
3451,1197,Barton Crosby,Bellmore,NY,2017-10-21,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
3452,1197,Barton Crosby,Bellmore,NY,2017-10-21,2,899.98,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
3453,1197,Barton Crosby,Bellmore,NY,2017-10-21,2,899.98,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
3454,1197,Barton Crosby,Bellmore,NY,2017-10-21,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Trek,Baldwin Bikes,Marcelene Boyer
3455,1198,Shanelle Anderson,Bethpage,NY,2017-10-22,1,533.99,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
3456,1199,Eliz Whitney,Fullerton,CA,2017-10-23,2,499.98,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro,Santa Cruz Bikes,Mireya Copeland
3457,1199,Eliz Whitney,Fullerton,CA,2017-10-23,2,833.98,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles,Sun Bicycles,Santa Cruz Bikes,Mireya Copeland
3458,1199,Eliz Whitney,Fullerton,CA,2017-10-23,1,469.99,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Trek,Santa Cruz Bikes,Mireya Copeland
3459,1200,Cesar Jackson,Liverpool,NY,2017-10-23,2,4599.98,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
3460,1201,Candis Harding,Ballston Spa,NY,2017-10-23,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
3461,1201,Candis Harding,Ballston Spa,NY,2017-10-23,1,299.99,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
3462,1201,Candis Harding,Ballston Spa,NY,2017-10-23,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
3463,1201,Candis Harding,Ballston Spa,NY,2017-10-23,2,858.0,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Marcelene Boyer
3464,1201,Candis Harding,Ballston Spa,NY,2017-10-23,2,898.0,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Marcelene Boyer
3465,1202,Antony Atkinson,Smithtown,NY,2017-10-24,2,219.98,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
3466,1203,Tam Fisher,Rochester,NY,2017-10-25,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
3467,1203,Tam Fisher,Rochester,NY,2017-10-25,1,2699.99,Trek Domane S 6 - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
3468,1204,Piedad Irwin,Coram,NY,2017-10-25,2,759.98,Haro Flightline One ST - 2017,Mountain Bikes,Haro,Baldwin Bikes,Marcelene Boyer
3469,1205,Risa Gallagher,Rocklin,CA,2017-10-26,1,209.99,Haro Shredder 20 - 2017,Children Bicycles,Haro,Santa Cruz Bikes,Mireya Copeland
3470,1205,Risa Gallagher,Rocklin,CA,2017-10-26,2,2819.98,Haro SR 1.3 - 2017,Mountain Bikes,Haro,Santa Cruz Bikes,Mireya Copeland
3471,1205,Risa Gallagher,Rocklin,CA,2017-10-26,1,416.99,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Sun Bicycles,Santa Cruz Bikes,Mireya Copeland
3472,1205,Risa Gallagher,Rocklin,CA,2017-10-26,2,805.98,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Cruisers Bicycles,Sun Bicycles,Santa Cruz Bikes,Mireya Copeland
3473,1205,Risa Gallagher,Rocklin,CA,2017-10-26,2,1067.98,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Sun Bicycles,Santa Cruz Bikes,Mireya Copeland
3474,1206,Anya Contreras,East Northport,NY,2017-10-26,1,749.99,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
3475,1206,Anya Contreras,East Northport,NY,2017-10-26,1,999.99,Trek X-Caliber 8 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
3476,1207,Cami Williamson,Massapequa,NY,2017-10-26,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
3477,1207,Cami Williamson,Massapequa,NY,2017-10-26,1,481.99,Sun Bicycles Streamway - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
3478,1207,Cami Williamson,Massapequa,NY,2017-10-26,1,551.99,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
3479,1208,Qiana Jackson,East Northport,NY,2017-10-26,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
3480,1208,Qiana Jackson,East Northport,NY,2017-10-26,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
3481,1208,Qiana Jackson,East Northport,NY,2017-10-26,2,693.98,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
3482,1208,Qiana Jackson,East Northport,NY,2017-10-26,2,299.98,Trek Girl's Kickster - 2017,Children Bicycles,Trek,Baldwin Bikes,Venita Daniel
3483,1208,Qiana Jackson,East Northport,NY,2017-10-26,1,189.99,Trek Precaliber 12 Boys - 2017,Children Bicycles,Trek,Baldwin Bikes,Venita Daniel
3484,1209,Lekisha Pope,Freeport,NY,2017-10-26,1,349.99,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
3485,1209,Lekisha Pope,Freeport,NY,2017-10-26,1,209.99,Trek Precaliber 16 Boys - 2017,Children Bicycles,Trek,Baldwin Bikes,Venita Daniel
3486,1210,Andria Rivers,Amarillo,TX,2017-10-26,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Rowlett Bikes,Kali Vargas
